"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"97","ADE_21_00473","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",131856,34
"98","ADE_21_00474","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",54641,45
"99","ADE_21_00475","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",91092,66
"100","ADE_21_00476","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",129601,38
"101","ADE_21_00477","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",10656,21
"102","ADE_21_00478","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",73531,17
"103","ADE_21_00479","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",3015,1
"104","ADE_21_00480","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",82669,25
"105","ADE_21_00481","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",61758,34
"106","ADE_21_00482","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",16009,23
"107","ADE_21_00483","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",22696,6
"108","ADE_21_00485","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",117269,54
"109","ADE_21_00486","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",81197,38
"110","ADE_21_00487","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",107696,22
"111","ADE_21_00488","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",36243,87
"112","ADE_21_00489","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",65953,36
"113","ADE_21_00490","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",62697,60
"114","ADE_21_00491","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",7393,30
"115","ADE_21_00493","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",128512,79
"116","ADE_21_00496","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",64619,40
"117","ADE_21_00497","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",26668,62
"118","ADE_21_00498","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",67473,76
"119","ADE_21_00499","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",62025,59
"120","ADE_21_00500","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",85436,30
"121","ADE_21_00501","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",6885,2
"122","ADE_21_00502","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",58672,15
"123","ADE_21_00503","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",88237,27
"124","ADE_21_00504","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",48790,41
"125","ADE_21_00506","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",30976,16
"126","ADE_21_00507","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",71111,13
"127","ADE_21_00508","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",37070,29
"128","ADE_21_00509","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",51369,26
"129","ADE_21_00510","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",67298,19
"130","ADE_21_00511","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",104946,27
"131","ADE_21_00512","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",103036,49
"132","ADE_21_00513","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",87410,25
"133","ADE_21_00514","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",1027,2
"134","ADE_21_00515","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",133508,20
"135","ADE_21_00516","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",54424,49
"136","ADE_21_00517","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",71969,60
"137","ADE_21_00518","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",144241,90
"138","ADE_21_00519","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",99024,38
"139","ADE_21_00520","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",122669,39
"140","ADE_21_00521","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",107000,31
"141","ADE_21_00522","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",116298,21
"142","ADE_21_00523","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",35917,7
"143","ADE_21_00524","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",101286,21
"144","ADE_21_00525","PPO.Godbout.2021","MiFishU",TRUE,"Not artefactual",119946,40
