"","sample_id","project","locus","seqdepth_ok","artefact_type","nb_reads_postmetabaR","nb_motus_postmetabaR"
"95","ADE_21_00462","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3125,29
"96","ADE_21_00465","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1691,15
"97","ADE_21_00466","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7223,104
"98","ADE_21_00467","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4517,47
"99","ADE_21_00468","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1121,8
"100","ADE_21_00469","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3565,22
"101","ADE_21_00470","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1021,9
"102","ADE_21_00471","PPO.Godbout.2021","COI",TRUE,"Not artefactual",604,7
"103","ADE_21_00472","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3323,30
"104","ADE_21_00473","PPO.Godbout.2021","COI",TRUE,"Not artefactual",630,6
"105","ADE_21_00475","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2273,25
"106","ADE_21_00476","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5055,32
"107","ADE_21_00477","PPO.Godbout.2021","COI",TRUE,"Not artefactual",446,4
"108","ADE_21_00479","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1348,9
"109","ADE_21_00480","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6455,36
"110","ADE_21_00481","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3039,20
"111","ADE_21_00483","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3559,52
"112","ADE_21_00484","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1632,19
"113","ADE_21_00485","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3247,24
"114","ADE_21_00487","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4971,54
"115","ADE_21_00488","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5938,76
"116","ADE_21_00489","PPO.Godbout.2021","COI",TRUE,"Not artefactual",400,6
"117","ADE_21_00490","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3366,25
"118","ADE_21_00491","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2941,43
"119","ADE_21_00492","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6348,68
"120","ADE_21_00493","PPO.Godbout.2021","COI",TRUE,"Not artefactual",867,9
"121","ADE_21_00494","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5447,48
"122","ADE_21_00496","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6406,84
"123","ADE_21_00497","PPO.Godbout.2021","COI",TRUE,"Not artefactual",552,8
"124","ADE_21_00498","PPO.Godbout.2021","COI",FALSE,"Low sequencing depth",55,1
"125","ADE_21_00499","PPO.Godbout.2021","COI",TRUE,"Not artefactual",310,2
"126","ADE_21_00500","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3487,22
"127","ADE_21_00501","PPO.Godbout.2021","COI",TRUE,"Not artefactual",1614,16
"128","ADE_21_00503","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4564,25
"129","ADE_21_00504","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2843,20
"130","ADE_21_00506","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6510,50
"131","ADE_21_00507","PPO.Godbout.2021","COI",TRUE,"Not artefactual",2435,7
"132","ADE_21_00508","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4614,25
"133","ADE_21_00509","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6411,42
"134","ADE_21_00510","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4860,38
"135","ADE_21_00511","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7097,50
"136","ADE_21_00513","PPO.Godbout.2021","COI",TRUE,"Not artefactual",6338,29
"137","ADE_21_00514","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4386,36
"138","ADE_21_00515","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7744,24
"139","ADE_21_00516","PPO.Godbout.2021","COI",TRUE,"Not artefactual",11450,17
"140","ADE_21_00517","PPO.Godbout.2021","COI",TRUE,"Not artefactual",8371,29
"141","ADE_21_00518","PPO.Godbout.2021","COI",TRUE,"Not artefactual",18617,49
"142","ADE_21_00519","PPO.Godbout.2021","COI",TRUE,"Not artefactual",5384,76
"143","ADE_21_00520","PPO.Godbout.2021","COI",TRUE,"Not artefactual",7538,97
"144","ADE_21_00521","PPO.Godbout.2021","COI",TRUE,"Not artefactual",15859,74
"145","ADE_21_00523","PPO.Godbout.2021","COI",TRUE,"Not artefactual",4926,23
"146","ADE_21_00524","PPO.Godbout.2021","COI",TRUE,"Not artefactual",13070,128
"147","ADE_21_00526","PPO.Godbout.2021","COI",TRUE,"Not artefactual",3564,41
