"","X","ID_ADNe","Site","ID_reception","Latitude","Longitude","Depth_CTD","Tide","Depth_m","Temperature","Salinity","Date","Project","Locus"
"1344",1344,"PPO20_207","Godbout","10M4-b",49.3005299661309,-67.6981089636683,"10.199999999999999",2.6,7.6,"5.12","29.1","2020-10-27","PPO.KMcGregor.2020","16Schord"
"1348",1348,"PPO20_209","Godbout","6M1-a",49.3023119587451,-67.6992489863187,"3.68",1,2.68,"4.3600000000000003","29.65","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1352",1352,"PPO20_210","Godbout","6M1-b",49.3023119587451,-67.6992489863187,"3.68",1,2.68,"4.3600000000000003","29.65","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1356",1356,"PPO20_211","Godbout","6M1-c",49.3023119587451,-67.6992489863187,"3.68",1,2.68,"4.3600000000000003","29.65","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1360",1360,"PPO20_212","Godbout","6M2-a",49.3022220209241,-67.699025021866,"4.0199999999999996",1,3.02,"4.3099999999999996","29.81","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1364",1364,"PPO20_213","Godbout","6M2-b",49.3022220209241,-67.699025021866,"4.0199999999999996",1,3.02,"4.3099999999999996","29.81","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1368",1368,"PPO20_214","Godbout","6M2-c",49.3022220209241,-67.699025021866,"4.0199999999999996",1,3.02,"4.3099999999999996","29.81","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1372",1372,"PPO20_215","Godbout","6M3-a",49.3021019920707,-67.6986129675061,"5.32",1.6,3.72,"4.13","29.88","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1376",1376,"PPO20_216","Godbout","6M3-b",49.3021019920707,-67.6986129675061,"5.32",1.6,3.72,"4.13","29.88","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1380",1380,"PPO20_217","Godbout","6M3-c",49.3021019920707,-67.6986129675061,"5.32",1.6,3.72,"4.13","29.88","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1384",1384,"PPO20_218","Godbout","6M4-a",49.3020030017942,-67.6983439922333,"6.11",1.6,4.51,"4.1900000000000004","30.03","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1388",1388,"PPO20_219","Godbout","6M4-b",49.3020030017942,-67.6983439922333,"6.11",1.6,4.51,"4.1900000000000004","30.03","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1392",1392,"PPO20_220","Godbout","6M4-c",49.3020030017942,-67.6983439922333,"6.11",1.6,4.51,"4.1900000000000004","30.03","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1396",1396,"PPO20_221","Godbout","11M1-a",49.3005400244147,-67.6992499921471,"10.71",2.1,8.61,"4.13","30.14","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1400",1400,"PPO20_222","Godbout","11M1-b",49.3005400244147,-67.6992499921471,"10.71",2.1,8.61,"4.13","30.14","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1404",1404,"PPO20_223","Godbout","11M1-c",49.3005400244147,-67.6992499921471,"10.71",2.1,8.61,"4.13","30.14","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1408",1408,"PPO20_224","Godbout","11M2-a",49.3004660122097,-67.6989250257611,"12.39",2.1,10.29,"4.12","30.16","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1412",1412,"PPO20_225","Godbout","11M2-b",49.3004660122097,-67.6989250257611,"12.39",2.1,10.29,"4.12","30.16","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1416",1416,"PPO20_226","Godbout","11M2-c",49.3004660122097,-67.6989250257611,"12.39",2.1,10.29,"4.12","30.16","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1420",1420,"PPO20_227","Godbout","11M3-a",49.3003380205482,-67.6986859738827,"11.98",2.1,9.88,"4.33","29.8","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1424",1424,"PPO20_228","Godbout","11M3-b",49.3003380205482,-67.6986859738827,"11.98",2.1,9.88,"4.33","29.8","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1428",1428,"PPO20_229","Godbout","11M3-c",49.3003380205482,-67.6986859738827,"11.98",2.1,9.88,"4.33","29.8","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1432",1432,"PPO20_230","Godbout","11M4-a",49.3002569675446,-67.6983480155468,"12.37",2.6,9.77,"4.34","29.7","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1436",1436,"PPO20_231","Godbout","11M4-b",49.3002569675446,-67.6983480155468,"12.37",2.6,9.77,"4.34","29.7","2020-10-28","PPO.KMcGregor.2020","16Schord"
"1440",1440,"PPO20_232","Godbout","11M4-c",49.3002569675446,-67.6983480155468,"12.37",2.6,9.77,"4.34","29.7","2020-10-28","PPO.KMcGregor.2020","16Schord"
