"","X","ID_ADNe","Site","ID_reception","Latitude","Longitude","Depth_CTD","Tide","Depth_m","Temperature","Salinity","Date","Project","Locus"
"160",584,"ADE_21_00547","Godbout","14M1-a",49.2993880156428,-67.6993039716035,13.7,0.4,13.3,5.99,29.72,"2021-08-25","PPO.Godbout.2021","COI"
"161",588,"ADE_21_00548","Godbout","40M4-c",49.2945959977806,-67.6983600016683,41.38,2.3,39.08,2.35,31.39,"2021-08-25","PPO.Godbout.2021","COI"
"162",600,"ADE_21_00551","Godbout","10M4-c",49.3008450418711,-67.697976026684,9.17,0.5,8.67,13.76,26.93,"2021-08-25","PPO.Godbout.2021","COI"
"163",604,"ADE_21_00552","Godbout","14M1-b",49.2993880156428,-67.6993039716035,13.7,0.4,13.3,5.99,29.72,"2021-08-25","PPO.Godbout.2021","COI"
"164",608,"ADE_21_00553","Godbout","20M4-a",49.2986560240388,-67.6982669625431,20.01,1,19.01,4.6,30.37,"2021-08-25","PPO.Godbout.2021","COI"
"165",612,"ADE_21_00554","Godbout","20M4-c",49.2986560240388,-67.6982669625431,20.01,1,19.01,4.6,30.37,"2021-08-25","PPO.Godbout.2021","COI"
"166",620,"ADE_21_00556","Godbout","10M2-c",49.3010369874537,-67.6988319866359,9.85,1,8.85,12.22,27.32,"2021-08-25","PPO.Godbout.2021","COI"
"167",624,"ADE_21_00557","Godbout","10M1-c",49.3011229857802,-67.6991589646786,10.21,1,9.21,8.18,28.76,"2021-08-25","PPO.Godbout.2021","COI"
"168",628,"ADE_21_00558","Godbout","40M3-c",49.2946219816804,-67.6986800227314,40.8,2.3,38.5,2.32,31.32,"2021-08-25","PPO.Godbout.2021","COI"
"169",632,"ADE_21_00559","Godbout","20M3-a",49.2987069860101,-67.6986839622259,19.84,1,18.84,4.65,30.39,"2021-08-25","PPO.Godbout.2021","COI"
