",""ID_ADNe"",""Site"",""ID_reception"",""Latitude"",""Longitude"",""Depth_CTD"",""Tide"",""Depth_m"",""Temperature"",""Salinity"",""Date"",""Project"",""Locus"""
"1389,""PPO20_220"",""Godbout"",""6M4-c"",""49.302003001794219"",""-67.698343992233276"",""6.11"",""1.6"",4.51,""4.1900000000000004"",""30.03"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1390,""PPO20_220"",""Godbout"",""6M4-c"",""49.302003001794219"",""-67.698343992233276"",""6.11"",""1.6"",4.51,""4.1900000000000004"",""30.03"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1391,""PPO20_220"",""Godbout"",""6M4-c"",""49.302003001794219"",""-67.698343992233276"",""6.11"",""1.6"",4.51,""4.1900000000000004"",""30.03"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1392,""PPO20_220"",""Godbout"",""6M4-c"",""49.302003001794219"",""-67.698343992233276"",""6.11"",""1.6"",4.51,""4.1900000000000004"",""30.03"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1393,""PPO20_221"",""Godbout"",""11M1-a"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1394,""PPO20_221"",""Godbout"",""11M1-a"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1395,""PPO20_221"",""Godbout"",""11M1-a"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1396,""PPO20_221"",""Godbout"",""11M1-a"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1397,""PPO20_222"",""Godbout"",""11M1-b"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1398,""PPO20_222"",""Godbout"",""11M1-b"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1399,""PPO20_222"",""Godbout"",""11M1-b"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1400,""PPO20_222"",""Godbout"",""11M1-b"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1401,""PPO20_223"",""Godbout"",""11M1-c"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1402,""PPO20_223"",""Godbout"",""11M1-c"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1403,""PPO20_223"",""Godbout"",""11M1-c"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1404,""PPO20_223"",""Godbout"",""11M1-c"",""49.300540024414659"",""-67.699249992147088"",""10.71"",""2.1"",8.61,""4.13"",""30.14"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1405,""PPO20_224"",""Godbout"",""11M2-a"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1406,""PPO20_224"",""Godbout"",""11M2-a"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1407,""PPO20_224"",""Godbout"",""11M2-a"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1408,""PPO20_224"",""Godbout"",""11M2-a"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1409,""PPO20_225"",""Godbout"",""11M2-b"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1410,""PPO20_225"",""Godbout"",""11M2-b"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1411,""PPO20_225"",""Godbout"",""11M2-b"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1412,""PPO20_225"",""Godbout"",""11M2-b"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1413,""PPO20_226"",""Godbout"",""11M2-c"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1414,""PPO20_226"",""Godbout"",""11M2-c"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1415,""PPO20_226"",""Godbout"",""11M2-c"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1416,""PPO20_226"",""Godbout"",""11M2-c"",""49.300466012209654"",""-67.698925025761127"",""12.39"",""2.1"",10.29,""4.12"",""30.16"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1417,""PPO20_227"",""Godbout"",""11M3-a"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1418,""PPO20_227"",""Godbout"",""11M3-a"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1419,""PPO20_227"",""Godbout"",""11M3-a"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1420,""PPO20_227"",""Godbout"",""11M3-a"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1421,""PPO20_228"",""Godbout"",""11M3-b"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1422,""PPO20_228"",""Godbout"",""11M3-b"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1423,""PPO20_228"",""Godbout"",""11M3-b"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1424,""PPO20_228"",""Godbout"",""11M3-b"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1425,""PPO20_229"",""Godbout"",""11M3-c"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1426,""PPO20_229"",""Godbout"",""11M3-c"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1427,""PPO20_229"",""Godbout"",""11M3-c"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1428,""PPO20_229"",""Godbout"",""11M3-c"",""49.300338020548224"",""-67.698685973882675"",""11.98"",""2.1"",9.88,""4.33"",""29.8"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1429,""PPO20_230"",""Godbout"",""11M4-a"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1430,""PPO20_230"",""Godbout"",""11M4-a"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1431,""PPO20_230"",""Godbout"",""11M4-a"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1432,""PPO20_230"",""Godbout"",""11M4-a"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1433,""PPO20_231"",""Godbout"",""11M4-b"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1434,""PPO20_231"",""Godbout"",""11M4-b"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1435,""PPO20_231"",""Godbout"",""11M4-b"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1436,""PPO20_231"",""Godbout"",""11M4-b"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1437,""PPO20_232"",""Godbout"",""11M4-c"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiMam"""
"1438,""PPO20_232"",""Godbout"",""11M4-c"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""COI"""
"1439,""PPO20_232"",""Godbout"",""11M4-c"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""MiFishU"""
"1440,""PPO20_232"",""Godbout"",""11M4-c"",""49.300256967544556"",""-67.698348015546799"",""12.37"",""2.6"",9.77,""4.34"",""29.7"",2020-10-28,""PPO.KMcGregor.2020"",""16Schord"""
"1441,""BDA20_001"",""CrA"",""CrA_ADN1_haut"",""48.5872747"",""-63.9115828"",NA,NA,25.9,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1442,""BDA20_001"",""CrA"",""CrA_ADN1_haut"",""48.5872747"",""-63.9115828"",NA,NA,25.9,NA,NA,2020-07-30,""BDA"",""COI"""
"1443,""BDA20_001"",""CrA"",""CrA_ADN1_haut"",""48.5872747"",""-63.9115828"",NA,NA,25.9,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1444,""BDA20_001"",""CrA"",""CrA_ADN1_haut"",""48.5872747"",""-63.9115828"",NA,NA,25.9,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1445,""BDA20_002"",""CrA"",""CrA_ADN1_fond"",""48.5872747"",""-63.9115828"",NA,NA,26.9,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1446,""BDA20_002"",""CrA"",""CrA_ADN1_fond"",""48.5872747"",""-63.9115828"",NA,NA,26.9,NA,NA,2020-07-30,""BDA"",""COI"""
"1447,""BDA20_002"",""CrA"",""CrA_ADN1_fond"",""48.5872747"",""-63.9115828"",NA,NA,26.9,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1448,""BDA20_002"",""CrA"",""CrA_ADN1_fond"",""48.5872747"",""-63.9115828"",NA,NA,26.9,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1449,""BDA20_003"",""CrA"",""CrA_ADN2_1_haut"",""48.591036"",""-63.9207308"",NA,NA,31.9,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1450,""BDA20_003"",""CrA"",""CrA_ADN2_1_haut"",""48.591036"",""-63.9207308"",NA,NA,31.9,NA,NA,2020-07-30,""BDA"",""COI"""
"1451,""BDA20_003"",""CrA"",""CrA_ADN2_1_haut"",""48.591036"",""-63.9207308"",NA,NA,31.9,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1452,""BDA20_003"",""CrA"",""CrA_ADN2_1_haut"",""48.591036"",""-63.9207308"",NA,NA,31.9,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1453,""BDA20_004"",""CrA"",""CrA_ADN2_1_fond"",""48.591036"",""-63.9207308"",NA,NA,32.9,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1454,""BDA20_004"",""CrA"",""CrA_ADN2_1_fond"",""48.591036"",""-63.9207308"",NA,NA,32.9,NA,NA,2020-07-30,""BDA"",""COI"""
"1455,""BDA20_004"",""CrA"",""CrA_ADN2_1_fond"",""48.591036"",""-63.9207308"",NA,NA,32.9,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1456,""BDA20_004"",""CrA"",""CrA_ADN2_1_fond"",""48.591036"",""-63.9207308"",NA,NA,32.9,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1457,""BDA20_005"",""CrA"",""CrA_ADN2_2_haut"",""48.5910203"",""-63.92089"",NA,NA,32.3,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1458,""BDA20_005"",""CrA"",""CrA_ADN2_2_haut"",""48.5910203"",""-63.92089"",NA,NA,32.3,NA,NA,2020-07-30,""BDA"",""COI"""
"1459,""BDA20_005"",""CrA"",""CrA_ADN2_2_haut"",""48.5910203"",""-63.92089"",NA,NA,32.3,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1460,""BDA20_005"",""CrA"",""CrA_ADN2_2_haut"",""48.5910203"",""-63.92089"",NA,NA,32.3,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1461,""BDA20_006"",""CrA"",""CrA_ADN2_2_fond"",""48.5910203"",""-63.92089"",NA,NA,33.3,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1462,""BDA20_006"",""CrA"",""CrA_ADN2_2_fond"",""48.5910203"",""-63.92089"",NA,NA,33.3,NA,NA,2020-07-30,""BDA"",""COI"""
"1463,""BDA20_006"",""CrA"",""CrA_ADN2_2_fond"",""48.5910203"",""-63.92089"",NA,NA,33.3,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1464,""BDA20_006"",""CrA"",""CrA_ADN2_2_fond"",""48.5910203"",""-63.92089"",NA,NA,33.3,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1465,""BDA20_007"",""CrA"",""CrA_ADN2_3_haut"",""48.590896"",""-63.920819"",NA,NA,32.4,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1466,""BDA20_007"",""CrA"",""CrA_ADN2_3_haut"",""48.590896"",""-63.920819"",NA,NA,32.4,NA,NA,2020-07-30,""BDA"",""COI"""
"1467,""BDA20_007"",""CrA"",""CrA_ADN2_3_haut"",""48.590896"",""-63.920819"",NA,NA,32.4,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1468,""BDA20_007"",""CrA"",""CrA_ADN2_3_haut"",""48.590896"",""-63.920819"",NA,NA,32.4,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1469,""BDA20_008"",""CrA"",""CrA_ADN2_3_fond"",""48.590896"",""-63.920819"",NA,NA,33.4,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1470,""BDA20_008"",""CrA"",""CrA_ADN2_3_fond"",""48.590896"",""-63.920819"",NA,NA,33.4,NA,NA,2020-07-30,""BDA"",""COI"""
"1471,""BDA20_008"",""CrA"",""CrA_ADN2_3_fond"",""48.590896"",""-63.920819"",NA,NA,33.4,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1472,""BDA20_008"",""CrA"",""CrA_ADN2_3_fond"",""48.590896"",""-63.920819"",NA,NA,33.4,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1473,""BDA20_009"",""CrA"",""CrA_ADN3_1_haut"",""48.5910437"",""-63.9144968"",NA,NA,22.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1474,""BDA20_009"",""CrA"",""CrA_ADN3_1_haut"",""48.5910437"",""-63.9144968"",NA,NA,22.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1475,""BDA20_009"",""CrA"",""CrA_ADN3_1_haut"",""48.5910437"",""-63.9144968"",NA,NA,22.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1476,""BDA20_009"",""CrA"",""CrA_ADN3_1_haut"",""48.5910437"",""-63.9144968"",NA,NA,22.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1477,""BDA20_010"",""CrA"",""CrA_ADN3_1_fond"",""48.5910437"",""-63.9144968"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1478,""BDA20_010"",""CrA"",""CrA_ADN3_1_fond"",""48.5910437"",""-63.9144968"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1479,""BDA20_010"",""CrA"",""CrA_ADN3_1_fond"",""48.5910437"",""-63.9144968"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1480,""BDA20_010"",""CrA"",""CrA_ADN3_1_fond"",""48.5910437"",""-63.9144968"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1481,""BDA20_011"",""CrA"",""CrA_ADN3_2_haut"",""48.5910097"",""-63.9146917"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1482,""BDA20_011"",""CrA"",""CrA_ADN3_2_haut"",""48.5910097"",""-63.9146917"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1483,""BDA20_011"",""CrA"",""CrA_ADN3_2_haut"",""48.5910097"",""-63.9146917"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1484,""BDA20_011"",""CrA"",""CrA_ADN3_2_haut"",""48.5910097"",""-63.9146917"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1485,""BDA20_012"",""CrA"",""CrA_ADN3_2_fond"",""48.5910097"",""-63.9146917"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1486,""BDA20_012"",""CrA"",""CrA_ADN3_2_fond"",""48.5910097"",""-63.9146917"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1487,""BDA20_012"",""CrA"",""CrA_ADN3_2_fond"",""48.5910097"",""-63.9146917"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1488,""BDA20_012"",""CrA"",""CrA_ADN3_2_fond"",""48.5910097"",""-63.9146917"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1489,""BDA20_013"",""CrA"",""CrA_ADN3_3_haut"",""48.5909147"",""-63.914629"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1490,""BDA20_013"",""CrA"",""CrA_ADN3_3_haut"",""48.5909147"",""-63.914629"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1491,""BDA20_013"",""CrA"",""CrA_ADN3_3_haut"",""48.5909147"",""-63.914629"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1492,""BDA20_013"",""CrA"",""CrA_ADN3_3_haut"",""48.5909147"",""-63.914629"",NA,NA,23.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1493,""BDA20_014"",""CrA"",""CrA_ADN3_3_fond"",""48.5909147"",""-63.914629"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1494,""BDA20_014"",""CrA"",""CrA_ADN3_3_fond"",""48.5909147"",""-63.914629"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""COI"""
"1495,""BDA20_014"",""CrA"",""CrA_ADN3_3_fond"",""48.5909147"",""-63.914629"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1496,""BDA20_014"",""CrA"",""CrA_ADN3_3_fond"",""48.5909147"",""-63.914629"",NA,NA,24.5,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1497,""BDA20_015"",""CrA"",""CrA_ADN4_haut"",""48.59083"",""-63.9087253"",NA,NA,28.7,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1498,""BDA20_015"",""CrA"",""CrA_ADN4_haut"",""48.59083"",""-63.9087253"",NA,NA,28.7,NA,NA,2020-07-30,""BDA"",""COI"""
"1499,""BDA20_015"",""CrA"",""CrA_ADN4_haut"",""48.59083"",""-63.9087253"",NA,NA,28.7,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1500,""BDA20_015"",""CrA"",""CrA_ADN4_haut"",""48.59083"",""-63.9087253"",NA,NA,28.7,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1501,""BDA20_016"",""CrA"",""CrA_ADN4_fond"",""48.59083"",""-63.9087253"",NA,NA,29.7,NA,NA,2020-07-30,""BDA"",""MiMam"""
"1502,""BDA20_016"",""CrA"",""CrA_ADN4_fond"",""48.59083"",""-63.9087253"",NA,NA,29.7,NA,NA,2020-07-30,""BDA"",""COI"""
"1503,""BDA20_016"",""CrA"",""CrA_ADN4_fond"",""48.59083"",""-63.9087253"",NA,NA,29.7,NA,NA,2020-07-30,""BDA"",""MiFishU"""
"1504,""BDA20_016"",""CrA"",""CrA_ADN4_fond"",""48.59083"",""-63.9087253"",NA,NA,29.7,NA,NA,2020-07-30,""BDA"",""16Schord"""
"1505,""BDA20_017"",""CrA"",""CrA_ADN5_haut"",""48.5944468"",""-63.923712"",NA,NA,23.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1506,""BDA20_017"",""CrA"",""CrA_ADN5_haut"",""48.5944468"",""-63.923712"",NA,NA,23.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1507,""BDA20_017"",""CrA"",""CrA_ADN5_haut"",""48.5944468"",""-63.923712"",NA,NA,23.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1508,""BDA20_017"",""CrA"",""CrA_ADN5_haut"",""48.5944468"",""-63.923712"",NA,NA,23.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1509,""BDA20_018"",""CrA"",""CrA_ADN5_fond"",""48.5944468"",""-63.923712"",NA,NA,24.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1510,""BDA20_018"",""CrA"",""CrA_ADN5_fond"",""48.5944468"",""-63.923712"",NA,NA,24.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1511,""BDA20_018"",""CrA"",""CrA_ADN5_fond"",""48.5944468"",""-63.923712"",NA,NA,24.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1512,""BDA20_018"",""CrA"",""CrA_ADN5_fond"",""48.5944468"",""-63.923712"",NA,NA,24.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1513,""BDA20_019"",""CrA"",""CrA_ADN6_haut"",""48.594705"",""-63.9179825"",NA,NA,20.3,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1514,""BDA20_019"",""CrA"",""CrA_ADN6_haut"",""48.594705"",""-63.9179825"",NA,NA,20.3,NA,NA,2020-07-27,""BDA"",""COI"""
"1515,""BDA20_019"",""CrA"",""CrA_ADN6_haut"",""48.594705"",""-63.9179825"",NA,NA,20.3,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1516,""BDA20_019"",""CrA"",""CrA_ADN6_haut"",""48.594705"",""-63.9179825"",NA,NA,20.3,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1517,""BDA20_020"",""CrA"",""CrA_ADN6_fond"",""48.594705"",""-63.9179825"",NA,NA,21.3,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1518,""BDA20_020"",""CrA"",""CrA_ADN6_fond"",""48.594705"",""-63.9179825"",NA,NA,21.3,NA,NA,2020-07-27,""BDA"",""COI"""
"1519,""BDA20_020"",""CrA"",""CrA_ADN6_fond"",""48.594705"",""-63.9179825"",NA,NA,21.3,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1520,""BDA20_020"",""CrA"",""CrA_ADN6_fond"",""48.594705"",""-63.9179825"",NA,NA,21.3,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1521,""BDA20_021"",""CrA"",""CrA_ADN7_haut"",""48.5946623"",""-63.9117245"",NA,NA,15.5,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1522,""BDA20_021"",""CrA"",""CrA_ADN7_haut"",""48.5946623"",""-63.9117245"",NA,NA,15.5,NA,NA,2020-07-27,""BDA"",""COI"""
"1523,""BDA20_021"",""CrA"",""CrA_ADN7_haut"",""48.5946623"",""-63.9117245"",NA,NA,15.5,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1524,""BDA20_021"",""CrA"",""CrA_ADN7_haut"",""48.5946623"",""-63.9117245"",NA,NA,15.5,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1525,""BDA20_022"",""CrA"",""CrA_ADN7_fond"",""48.5946623"",""-63.9117245"",NA,NA,16.5,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1526,""BDA20_022"",""CrA"",""CrA_ADN7_fond"",""48.5946623"",""-63.9117245"",NA,NA,16.5,NA,NA,2020-07-27,""BDA"",""COI"""
"1527,""BDA20_022"",""CrA"",""CrA_ADN7_fond"",""48.5946623"",""-63.9117245"",NA,NA,16.5,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1528,""BDA20_022"",""CrA"",""CrA_ADN7_fond"",""48.5946623"",""-63.9117245"",NA,NA,16.5,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1529,""BDA20_023"",""CrA"",""CrA_ADN8_haut"",""48.5979763"",""-63.9268033"",NA,NA,25.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1530,""BDA20_023"",""CrA"",""CrA_ADN8_haut"",""48.5979763"",""-63.9268033"",NA,NA,25.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1531,""BDA20_023"",""CrA"",""CrA_ADN8_haut"",""48.5979763"",""-63.9268033"",NA,NA,25.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
"1532,""BDA20_023"",""CrA"",""CrA_ADN8_haut"",""48.5979763"",""-63.9268033"",NA,NA,25.2,NA,NA,2020-07-27,""BDA"",""16Schord"""
"1533,""BDA20_024"",""CrA"",""CrA_ADN8_fond"",""48.5979763"",""-63.9268033"",NA,NA,26.2,NA,NA,2020-07-27,""BDA"",""MiMam"""
"1534,""BDA20_024"",""CrA"",""CrA_ADN8_fond"",""48.5979763"",""-63.9268033"",NA,NA,26.2,NA,NA,2020-07-27,""BDA"",""COI"""
"1535,""BDA20_024"",""CrA"",""CrA_ADN8_fond"",""48.5979763"",""-63.9268033"",NA,NA,26.2,NA,NA,2020-07-27,""BDA"",""MiFishU"""
